User-ID,ISBN,Book-Rating
123257,0374461554,10
123257,0380759497,10
123257,0020427115,10
123257,0439139597,10
123257,0440219450,8
123257,0439294827,10
123280,0312421273,5
123284,0446910767,5
123320,0684174731,8
123350,3404921003,5
123377,0151008841,8
123430,0553586122,8
123430,0743453085,9
123430,0425188795,8
123433,0434003484,10
123433,0451453328,7
123433,0533108689,7
123433,034544194X,3
123460,0930031067,5
123460,0060012781,9
123460,0393317552,10
123460,0316776963,7
123460,0671649280,10
123460,0446604402,7
123460,0425109720,5
123460,0671578448,6
123468,0679308857,8
123468,0385418493,8
123468,1857026691,9
123468,0312264372,6
123468,0060976845,9
123485,0446612545,10
123485,0451208765,7
123495,9781573226219,5
123495,0786867647,8
123500,1586481177,8
123500,0517549913,9
123500,0312194420,8
123501,0835504209,6
123501,0394741552,9
123501,0304705349,8
123501,0679724699,10
123503,0451410386,6
123510,0385424728,9
123510,0671027360,9
123514,0064440508,8
123515,0890877033,8
123515,0061009059,8
123515,0312966091,8
123515,0752853503,9
123515,0060976845,5
123517,3499205114,8
123543,0446607657,5
123543,0804112754,5
123543,0394723430,5
123544,0451160525,7
123544,0140714510,5
123544,0451163524,8
123544,0345370775,7
123544,0394726413,8
123544,0140424261,7
123544,0345351525,4
123544,0140714626,8
123544,0451190491,8
123544,0345391055,1
123544,0671042882,5
123553,0330330276,8
123567,044041833X,5
123597,0044407955,8
123597,0684865297,8
123597,0860682544,5
123597,0805057226,10
123597,0415111641,10
123597,0934678928,7
123597,0814741754,9
123597,1555835082,8
123597,0771093144,8
123597,0231084110,9
123597,0044408331,9
123597,0789004364,10
123597,0802077455,5
123597,0941920445,10
123597,0312144237,8
123597,1557861013,8
123600,0571195199,8
123608,0307010287,6
123608,0425059502,6
123608,0440844835,6
123608,0590764853,8
123608,0446394211,6
123608,0307627926,6
123608,0446222194,8
123608,0938753630,6
123608,0671793888,6
123608,0865451060,6
123608,030712908X,7
123608,0440846358,6
123608,0486296024,6
123608,0812015649,6
123608,0345426118,6
123608,0590414720,6
123608,0590455702,7
123608,059046020X,6
123608,1558533389,7
123608,030712763X,6
123608,0965866807,6
123608,1579540368,6
123608,0590464523,8
123608,0394850874,6
123608,0590487035,5
123608,0439064864,8
123608,0590353403,8
123608,1859674615,5
123617,0805064222,7
123625,0425144429,6
123625,0061059803,8
123625,0441003257,8
123625,0140124381,7
123625,0007140676,8
123625,0812514475,6
123649,0060917016,7
123649,0553213172,10
123649,0345422783,10
123650,0312195516,9
123676,0743211383,8
123700,0807041599,10
123700,0446519456,10
123700,0449910644,10
123700,067169507X,10
123700,0688171664,10
123700,0026166208,8
123724,0886779898,6
123724,0553586335,10
123732,0446679593,8
123733,0671743058,8
123744,0449223612,7
123744,0345409973,9
123744,0061097632,8
123744,0060830565,10
123744,0440136482,8
123744,0553279556,7
123744,0553284789,8
123744,0961000880,6
123744,0671729489,5
123744,0553574566,8
123744,1558746455,5
123744,0525935207,4
123744,0156029669,8
123746,8880620398,6
123746,8804476133,6
123746,8804388854,6
123746,881787017X,6
123747,8475961460,7
123754,0312319517,9
123784,0553584588,10
123790,1855859262,10
123790,0894809997,8
123790,0060558865,8
123790,0517189542,9
123790,0312850093,10
123790,0345365704,10
123790,0395735181,9
123790,042519485X,6
123790,0374410240,2
123790,0684857944,8
123791,0812550102,9
123791,0441693377,7
123801,0060935677,10
123801,0684841347,8
123801,0553273809,10
123825,0440295653,5
123825,0451207521,9
123825,0099218216,8
123825,0449227421,9
123825,0671021001,8
123825,0425169863,7
123825,0061031992,6
123825,0394223802,7
123825,0440217490,9
123825,15527890015,8
123825,0099502909,8
123825,0345387651,8
123825,0449225151,9
123861,0316284955,10
123867,0671042858,6
123867,039914143X,6
123867,0740704818,9
123867,0446527033,8
123867,155870423X,10
123867,0808520768,9
123867,0808520903,10
123867,0694056081,9
123867,0399526307,8
123883,0505524503,5
123883,068487217X,5
123883,0553280287,5
123883,0440206324,5
123883,1551660598,5
123883,0880016345,5
123883,0195126270,5
123883,0671042459,5
123883,0373243790,5
123883,0345453808,5
123883,0515132020,5
123883,006108185X,5
123883,0821769065,5
123883,0373833156,5
123883,0505523876,5
123883,0821769359,5
123883,0373483899,5
123883,0515127000,5
123883,051512317X,5
123883,0515122416,5
123883,0515112305,5
123883,0515103969,5
123883,0553264613,5
123883,0671827871,5
123883,1563335352,5
123883,1551668556,5
123883,0380805693,5
123883,1551668300,5
123883,1575666987,5
123883,0300016514,5
123883,0843949945,5
123883,0440206138,5
123883,0515126772,5
123883,1558744630,5
123883,0553801198,5
123883,0671871005,5
123883,0515124214,5
123883,0380776847,5
123883,0380820846,5
123883,0517573822,5
123883,0843938951,5
123883,051513628X,5
123883,0843947721,5
123883,0373244487,5
123883,0373834799,5
123883,0140369104,5
123883,0938078321,5
123883,0515119652,5
123883,039914840X,5
123883,0373482493,5
123883,0451182790,5
123883,0373451768,5
123883,0425150429,5
123883,0020519001,5
123883,0451206665,5
123883,0373484585,5
123883,0373218958,5
123883,0399144803,5
123883,0671702513,5
123883,0671003348,5
123883,0380789876,5
123883,0380725703,5
123883,0380808080,5
123883,0671032992,5
123883,0743403568,5
123883,0515124621,5
123883,0373312008,5
123883,0440215900,5
123883,084394952X,5
123883,0553280414,5
123883,0805003169,5
123883,0060191988,5
123883,0373218400,5
123883,014034019X,5
123883,0380804387,5
123883,0380799375,5
123883,0515084891,5
123883,0786708964,5
123883,0671737805,5
123883,0380791021,5
123883,0451527712,5
123883,0312118759,5
123883,0843949724,5
123883,0671525743,5
123883,1551664496,5
123883,0933849621,5
123883,0373483546,5
123883,1551668963,5
123883,0425163717,5
123883,0425089037,5
123883,0380762587,5
123883,0515122734,5
123883,0671742566,5
123883,0789402025,5
123883,0515135216,5
123883,0451210751,5
123883,0373270976,5
123883,0531156001,5
123883,0671737635,5
123883,0440900794,5
123883,0515118230,5
123883,0515115843,5
123886,0061099325,8
123890,3332005987,8
123890,3499101505,6
123894,0471238473,10
123925,1853268100,5
123946,0684818981,7
123947,0671718851,5
123947,3570121135,8
123956,3746618487,8
123956,3492040004,8
123961,0451409361,7
123961,0812550757,9
123961,0451410556,8
123981,0515133310,10
123981,0843945672,8
123981,0380730057,8
123981,1559029838,9
123981,0380818450,8
123981,0451156609,7
123981,0394500873,8
123981,034538184X,8
123981,0970622414,10
123981,0345384350,7
123981,0451139755,8
123981,0446363669,6
123981,0671556037,8
123981,1565120310,7
123981,0451181379,9
123981,0380805995,8
123981,0345347226,9
123981,0440215285,8
123981,0425166619,8
123981,0425131769,8
123981,0671738267,9
123981,0425170357,8
123981,0425107469,9
123981,0446530239,8
123981,0671868713,9
123981,0451159330,9
123981,0425163385,9
123981,0451190548,9
123981,0452259436,8
123988,0738203491,7
123988,0345394658,8
123988,0553210351,6
123988,0060926317,7
123988,0940183218,2
123988,0684801221,8
123988,0789493896,9
123988,0393310728,9
124010,345304293X,4
124010,3426609061,4
124045,3473391514,5
124048,0449214362,5
124066,1551665824,5
124078,0812564669,10
124078,034542204X,7
124078,0886774012,10
124078,0965353362,10
124078,081257639X,10
124078,1567183778,10
124078,034532448X,10
124078,0060923504,8
124078,0345443993,10
124078,0345350499,10
124078,0767903943,10
124078,0875421318,9
124078,081603849X,10
124078,0060961325,9
124078,0786901179,10
124078,031208188X,8
124078,0739401572,10
124078,0886773520,10
124078,0805045597,8
124078,0738701661,10
124078,0345351959,8
124078,0425051854,8
124079,0553274147,5
124079,0671021001,9
124079,0553276492,5
124089,1860542387,9
124089,0142003239,8
124089,0571161154,10
124096,0062516825,6
124096,0671734113,7
124125,3612212869,5
124125,3828002897,10
124125,3801501493,10
124175,0671003755,7
124181,0316161837,5
124200,0425109720,6
124200,0671720996,8
124202,3442095786,7
124205,0446525510,6
124205,1575667355,10
124229,0812971523,7
124243,0345351525,9
124248,0451169530,5
124253,1863251790,7
124259,068480087X,4
124259,006109594X,6
124259,0451404319,6
124298,0385484518,10
124298,0786885688,7
124298,0316899984,8
124298,0452264464,10
124298,0743203631,6
124298,0847688623,7
124298,0440241073,8
124304,0745945783,10
124310,0764504185,7
124310,0451208285,7
124310,0684839016,8
124310,078688326X,8
124310,0743454146,8
124310,067102535X,8
124310,0060514949,7
124310,0030107318,9
124310,0312995431,7
124310,0671786601,7
124322,0679444653,8
124322,060980958X,10
124322,0140440186,5
124322,1551520672,8
124340,0767907175,5
124348,0747551006,6
124355,0449227421,8
124363,0142001740,10
124363,0679417648,9
124363,0060987464,8
124363,0425131769,7
124363,0671034057,3
124363,1877988189,10
124363,0316286869,10
124363,0060988649,7
124363,096092261X,7
124363,0684802058,8
124364,8873122933,8
124365,0515093203,8
124378,0553295977,5
124399,846630164X,6
124414,034540288X,6
124414,0140247300,10
124418,340412653X,4
124436,0671746073,8
124442,0671657151,7
124442,1892049260,3
124461,0425181111,9
124474,0805019359,8
124474,0842329285,8
124487,0425182878,5
124487,0515123498,9
124487,0553582135,9
124487,0060013508,9
124487,0451169867,9
124487,0553580191,9
124487,0786004886,10
124487,0843936150,9
124487,0446604666,10
124487,0553579754,9
124487,0446606812,5
124487,0061009989,10
124487,0515126497,9
124487,0440226430,9
124487,0446670030,9
124487,0441168132,9
124487,0380731193,9
124487,0425143325,9
124487,0061000043,10
124487,0449214362,10
124488,0446603589,8
124489,1558534172,6
124489,0452269652,10
124536,2266023039,8
124536,2253063339,9
124553,3551770441,10
124574,0671534742,5
124597,1894413016,6
124597,0385185553,7
124597,074343627X,5
124597,0399139079,7
124597,0440229707,4
124597,0440221471,5
124597,0312144512,8
124597,0425060454,7
124597,0380789612,9
124597,0553103105,6
124597,0441006256,7
124597,0316168815,10
124597,0345369335,6
124597,0553081314,10
124597,0886778476,6
124597,080411109X,6
124597,0671021001,7
124617,2207253252,5
124617,2290315095,7
124617,0140271791,6
124617,0140169636,7
124617,2290049522,10
124635,0061054437,5
124635,0446611808,7
124645,0099774909,7
124645,1857994477,6
124646,0672313626,8
124648,0312966091,7
124688,0552525952,10
124688,0099512009,10
124688,0142000159,10
124688,0552145807,5
124688,055213922X,5
124692,0671792156,9
124692,0962980307,7
124699,0863697690,9
124699,1888451211,10
124717,0385334877,4
124717,1860118518,9
124720,158229190X,9
124732,0345424719,5
124733,0679732608,8
124747,1558747206,9
124747,093518077X,5
124747,0804118558,7
124747,0517577143,8
124769,0446607177,10
124769,0446610232,9
124814,0553274503,6
124818,0933256671,5
124818,1561450022,5
124852,0679444920,9
124874,0553569058,10
124874,0452282829,5
124874,0670032379,10
124874,0385512104,9
124874,0970141947,7
124874,0670865796,8
124874,0151008116,8
124874,0452283221,7
124874,0385720955,10
124876,0060934719,8
124876,0553583425,10
124876,0440406498,9
124876,0553258559,9
124876,0380789035,10
124876,0060923199,10
124876,0345423402,3
124876,0553575430,10
124876,0843949945,1
124876,0684852225,9
124876,0441005748,7
124876,0684853515,10
124876,0345423615,5
124876,0618002227,9
124876,0618002243,10
124876,0441008658,4
124876,0609610597,4
124876,0679783415,10
124876,0441002935,7
124876,0375714189,6
124888,8497593480,8
124888,0345370775,7
124888,8408036416,7
124888,0470851570,7
124888,8401464129,6
124888,0451169514,6
124888,060981088X,6
124942,0446611808,7
124942,0446602213,8
124942,080410946X,5
124942,0553025007,8
124942,0446345776,3
124942,0449221490,10
124942,0515104175,7
124942,0440225825,7
124942,0671023187,9
124961,0140010319,7
124967,0345441133,8
124973,9035122127,7
124983,0399149244,5
124983,0312988990,7
124983,0743467523,8
124988,0375703845,9
124988,0300093055,8
124989,051513287X,10
124989,0373835922,10
124989,0553295977,10
124989,0373484410,10
124993,0684835975,7
124993,0679426620,9
124996,0671024256,10
125027,0380797526,5
125027,0345422384,5
125027,0060502258,8
125027,0553260111,7
125031,1551667517,7
125031,0767907817,7
125031,0312291639,6
125031,044023669X,5
125031,0743411269,7
125031,0060936363,9
125031,0385337639,8
125031,0385468687,6
125031,0684196530,5
125039,0689710895,10
125039,015216250X,9
125039,0756400724,9
125039,0553213148,10
125039,0689711522,10
125039,0886772400,9
125039,0380752298,9
125051,0380795124,7
125058,0380715430,8
125060,0736909931,8
125060,0743411323,9
125060,0316800945,8
125063,0553289209,5
125063,044022165X,5
125063,0345404114,5
125063,055357602X,5
125063,0553250531,8
125063,0440212812,5
125063,0449149056,8
125109,0330336630,5
125121,0439135508,4
125133,0515129941,5
125133,0380698714,7
125143,0385491077,8
125156,3442726247,9
125156,3442442788,5
125171,0446608815,8
125177,0671024248,5
125203,1558744630,10
125203,2253004367,7
125203,0316769487,8
125203,0064402053,3
125203,2253149772,9
125203,059087764X,7
125203,2804013987,8
125203,0590975986,7
125203,0140293248,6
125203,225303598X,5
125203,0553269216,9
125203,0440945151,6
125216,0375700757,10
125216,0671032658,10
125216,0440207770,9
125217,0965419835,8
125217,0060283874,10
125217,1551668017,8
125217,0064406970,10
125224,3596152976,6
125237,8433909967,6
125237,8401499143,5
125237,843971579X,6
125237,8423951596,7
125237,8420632724,7
125237,8466303022,5
125240,0812044827,10
125256,0375725784,1
125256,1573227331,9
125274,0330323121,10
125274,3150017440,9
125276,3612251368,8
125276,3552051783,4
125276,3455063217,8
125287,0679734074,8
125287,0375725784,9
125287,1551666103,5
125287,0688046568,8
125287,0380723220,8
125287,0394576500,8
125287,0807128368,8
125287,0972594124,4
125287,0802837980,8
125287,002054555X,8
125287,0446313033,9
125287,0452277337,8
125287,0786707429,8
125287,0394531272,8
125303,1402201427,8
125303,030701035X,5
125303,0805049029,10
125303,059035342X,10
125334,0679738991,7
125357,0590459619,6
125377,8495470020,5
125396,031226481X,6
125396,0590944649,5
125396,0064403319,5
125396,0439060435,7
125396,0451151259,7
125396,0439176832,4
125411,0743202236,5
125411,0880880252,7
125411,0931055520,8
125411,0590228781,5
125411,1570750262,5
125411,0807063150,8
125411,0684833778,8
125430,8401467314,6
125440,0440224853,7
125440,0451139755,7
125442,3789129410,7
125474,3442354064,8
125514,0140298479,7
125514,1573229075,8
125514,1859849296,7
125518,0385507755,9
125519,0446364193,8
125519,0440224764,8
125519,0517707918,8
125519,0786884592,10
125519,0767914767,7
125519,0393046974,10
125519,0865651159,10
125519,0679456376,8
125519,1880461307,10
125519,1573227358,9
125519,0884270610,10
125519,155874262X,10
125519,0684174723,10
125519,0440225701,9
125519,0394744403,5
125519,1556590199,10
125538,0889842507,6
125538,0385337477,6
125540,067977260X,8
125540,0812972236,7
125540,0375415491,7
125541,0553110616,7
125550,055356241X,8
125554,0399145885,8
125581,0397006683,5
125581,0486233375,9
125587,0883474727,6
125595,3453071174,7
125641,0812550145,8
125641,0441005837,7
125641,0552146153,9
125655,8420633119,10
125655,8426411487,8
125655,8475960294,8
125656,0883964481,8
125692,042510107X,5
125692,043936213X,10
125692,0451527364,10
125692,044921625X,5
125692,0393046257,5
125692,1410709973,6
125692,038547167X,9
125698,0425150984,10
125701,0670858692,9
125701,0399133143,8
125734,1931686270,9
125734,193168605X,8
125736,0064472809,10
125736,0684171619,9
125736,0064472272,10
125736,0064472795,10
125736,0590847651,10
125736,0684863588,8
125736,0874835631,9
125736,0385335482,10
125736,0590739107,10
125774,0375803483,8
125774,051512317X,9
125774,0440418569,10
125774,031286258X,9
125774,0340020326,6
125774,0786219785,7
125774,1853260037,9
125774,0330392360,8
125774,031219241X,9
125774,0441007570,7
125774,0441007023,7
125774,0006514855,8
125774,0451200519,9
125774,068484267X,10
125774,0439425220,10
125774,0373484100,5
125774,0425175472,9
125774,0425108589,9
125774,0435122118,7
125774,0099850206,7
125774,0099850001,7
125774,0749305061,7
125774,0099465833,7
125774,0575601973,10
125774,0754000060,7
125774,044100069X,8
125774,0393310213,9
125774,0385503954,10
125774,0552998001,8
125774,0451205197,8
125774,0380819627,8
125774,0743219589,8
125774,0739412159,5
125774,0399147314,7
125774,0425068056,9
125774,0425104354,9
125774,0061059072,9
125774,0380732289,9
125774,0061002046,7
125774,0061020648,9
125774,0446300578,5
125774,006447335X,10
125779,0821772341,8
125779,0515111317,8
125779,0515130176,5
125779,082177462X,8
125779,0671674463,6
125798,0380808609,10
125798,0140286977,8
125798,0446672505,10
125808,155166948X,9
125808,0099416689,7
125808,1551667592,9
125826,0312954115,6
125826,0060522275,8
125826,0425177173,7
125878,0451166892,10
125892,0446310786,9
125917,0345380371,6
125918,0553571818,7
125918,0373032900,8
125928,067976402X,9
125928,0804106304,8
125928,0671510053,8
126019,0099297213,8
126026,1551668939,8
126053,0316666343,10
126053,0451411153,6
126054,0373871651,9
126063,8871801253,5
126072,0316780812,6
126072,0743206045,4
126072,1576737330,5
126083,002026478X,8
126123,0805063897,8
126149,0446365505,7
126149,0553212583,8
126149,038001503X,10
126149,0811213463,10
126149,0679763996,10
126149,067168390X,10
126149,0062502182,7
126156,0006511767,8
126156,0099521016,8
126167,0140112049,9
126175,1551668076,1
126181,0316666343,8
126196,0385475721,5
126196,0553568183,8
126196,0449149080,6
126196,0743411250,6
126196,0553584049,8
126196,0060987561,9
126196,0061041017,6
126196,0553581554,8
126196,0609603086,8
126196,1551667002,8
126196,0743237188,6
126196,1551668998,9
126196,0449147738,6
126196,0380725827,9
126196,0425178951,9
126196,0671034022,8
126196,055358264X,8
126196,0786867647,8
126196,0743454146,10
126236,8587333283,8
126240,0515119784,9
126240,0553380176,8
126240,0609608444,8
126240,0918949165,5
126256,155874262X,5
126256,0141293248,7
126280,0425147584,2
126296,0718144996,7
126296,0552994928,7
126296,0345446860,8
126296,0767912241,9
126296,0590112899,9
126296,0440414806,9
126296,0743418174,8
126296,0439010772,7
126296,0062502182,7
126296,0804111359,9
126296,0375703861,7
126296,0671033921,9
126296,0752852698,8
126296,0330264648,7
126298,0316666343,10
126298,0375501371,6
126331,0345313860,8
126331,0425150143,5
126360,0671041789,9
126360,0688173462,7
126364,055334465X,6
126365,0316789976,8
126367,0060931671,9
126374,0895773899,5
126388,0312924585,9
126388,0345325818,7
126388,0440206154,10
126388,0684835959,9
126388,0345339681,10
126388,0553560220,9
126388,0345339703,10
126388,0373226764,6
126388,0060938455,8
126388,0684803372,2
126388,0553572695,8
126393,0446530239,6
126395,1579542085,9
126395,0312966970,9
126395,0142001740,9
126404,039309670X,10
126404,0440180295,9
126410,0060508302,8
126432,0684819066,6
126475,0451200357,6
126487,0553575074,5
126487,0553583077,5
126487,0886778581,6
126492,0670858692,10
126492,0060929871,10
126492,0553275100,3
126492,0451178025,7
126492,0345404114,8
126492,0385503822,7
126492,0312252943,6
126492,0451139755,8
126492,0375411992,10
126492,0385511612,3
126492,0312924585,10
126492,0553131834,10
126492,034538475X,7
126492,0670855030,10
126492,0345444884,10
126492,0385333781,1
126492,055329170X,7
126492,0451142934,7
126495,0380807939,6
126508,0553271636,6
126511,0385335881,7
126515,0812508424,7
126531,5783605042,8
126531,5942782016,10
126531,5030012699,9
126531,1931313644,10
126531,0330248308,9
126531,0786890568,10
126531,526800099,8
126531,1563137704,10
126531,5268011537,8
126531,5811202636,10
126531,5170042124,10
126585,0440295653,8
126585,0789702401,6
126588,0529056259,10
126592,0060008873,10
126604,0972457534,6
126604,1565123158,6
126604,0060652934,4
126604,078948398X,7
126604,1573225312,9
126604,1560982519,8
126604,039576341X,7
126604,0060959584,1
126604,0425180883,6
126604,031205436X,7
126604,037540600X,9
126604,0764552899,6
126604,1880913127,5
126604,0449911594,6
126604,1891620800,8
126604,0374147744,9
126604,0064407675,9
126604,0060932139,7
126604,0449005615,10
126604,0451192001,6
126604,0786861657,5
126604,0452274427,7
126604,0807041122,9
126609,093557641X,7
126653,0671872486,5
126654,0552151955,8
126654,0732274893,9
126654,007133480,8
126654,0552151998,8
126656,3499228092,4
126664,0684859300,8
126669,0679441239,7
126689,0345423615,9
126693,034544194X,9
126693,0553278118,9
126693,0553109588,7
126693,0373242328,8
126693,0786012668,6
126693,043935806X,10
126693,0373244487,7
126693,1551668866,10
126693,0671521101,5
126693,0316789844,8
126693,0373218419,8
126693,0425121259,7
126693,051512608X,10
126693,0316788228,7
126693,0743451716,6
126693,0345301110,7
126695,0886773784,8
126695,156592861X,10
126695,0836220730,9
126695,0515131229,7
126697,0553473298,10
126697,0465045480,7
126697,068981321X,10
126697,0849954037,9
126697,0380727234,8
126697,0843949325,7
126697,0505525453,7
126697,0944676057,10
126707,2070360288,10
126713,0684862719,5
126733,0688155952,9
126736,0312184980,5
126736,0425166619,5
126736,0821748637,5
126736,0804111359,5
126736,0440209633,5
126736,0451194004,6
126736,0671004565,4
126736,0312865759,5
126736,084394255X,6
126736,0446357251,5
126736,0843945753,5
126736,0425155404,5
126736,0843947357,5
126736,0425180638,7
126736,0684836173,5
126736,0446608815,5
126736,0553572997,5
126736,0312870566,5
126736,0374281602,5
126736,0380785714,5
126736,0821756354,5
126736,0553105841,5
126736,0380770601,5
126736,0515103292,5
126736,0671019392,5
126736,0061092037,5
126747,3453146972,9
126768,055327886X,10
126803,0061080969,7
126810,0061098361,7
126810,0449003981,9
126810,0688152449,6
126812,0425163393,8
126812,0440226430,5
126812,0671732641,7
126812,039913414X,4
126814,093727481X,5
126814,0515087947,7
126814,1582340641,5
126814,1567187250,5
126814,0936861312,5
126814,0684856301,5
126814,0875421245,5
126814,0515118249,7
126814,014019536X,5
126814,0875421229,5
126814,078971812X,5
126814,1567187072,5
126814,0834802759,5
126814,0312151942,7
126814,0877288747,5
126814,087542791X,5
126814,0754801918,5
126824,0446531251,4
126827,0721419275,5
126827,0380718340,8
126849,0553250426,8
126849,0671522922,7
126849,0553250531,10
126860,0553278355,9
126860,0553212583,10
126860,0312140916,6
126860,0380778726,7
126860,1893652491,6
126874,3596144671,6
126874,3442452996,8
126883,0425184536,8
126896,067103331X,5
126907,051512463X,7
126911,055358247X,8
126911,0345272463,6
126911,0812509439,7
126911,0440019869,5
126918,0679738959,3
126927,0425097609,8
126927,0312975228,6
126928,8493270229,10
126928,8493225045,10
126928,8401491169,7
126928,8401492858,7
126939,8466312153,4
126948,0440225701,8
126965,0380808080,9
126973,1573221872,8
126973,0671721720,6
126973,0943357020,8
126985,0679764003,8
126985,0679777423,10
126986,0743420373,6
127014,0312267460,10
127014,0743219597,9
127024,0449217493,7
127029,0679000208,8
127029,0345260694,8
127029,1879557495,9
127036,0553582291,6
127036,0553579754,8
127036,0553583670,8
127049,0440219078,9
127066,0028603958,7
127084,1552807703,8
127089,0688084885,5
127113,0446385077,3
127114,0061020397,9
127114,0394758374,7
127122,0515128546,5
127122,067900842X,6
127122,0062772635,10
127122,0446608351,5
127122,0515128554,5
127122,0380820447,5
127129,0971208212,7
127129,0061030597,8
127129,0380718367,8
127129,0948599006,6
127129,1553698061,7
127129,0920663079,6
127129,0373834365,6
127129,0316899984,8
127129,0446610100,8
127129,1550170872,10
127131,0330332775,6
127131,0385336179,9
127131,0380752859,8
127131,0345313151,9
127134,0425090817,8
127134,0451132343,7
127134,039302024X,10
127137,0671642480,8
127147,0451209907,9
127147,0812576071,5
127147,0679781587,8
127147,0061032069,9
127164,0440223458,5
127164,0590484478,5
127164,0670841161,7
127164,0399229272,5
127164,1590601068,5
127171,0967386306,10
127171,0316926345,5
127171,0385336780,10
127171,0517675811,5
127171,0874778417,10
127174,0140119337,5
127190,0425121259,10
127190,0385511612,7
127200,0804802386,8
127200,034530912X,7
127200,0453008046,9
127200,0375703632,5
127200,1929090307,4
127200,0879757655,7
127200,0060161701,8
127200,0451207696,8
127200,0449209288,7
127200,0061000019,8
127200,0679751602,8
127200,0935741054,7
127200,1573240249,6
127200,0316107298,8
127200,0609808761,5
127200,0786864133,5
127200,0836217357,8
127200,0966304659,8
127200,0761512438,8
127200,0373218397,8
127200,0345320611,4
127200,0962191027,9
127200,1878100351,4
127200,051512463X,8
127200,0802783686,8
127200,1569310920,8
127203,048640966X,6
127203,0380727749,6
127203,0452274427,7
127203,0373218192,7
127203,0520046986,6
127203,0816638071,5
127220,032107839X,4
127233,0099414929,9
127233,0741412780,6
127233,0385722435,9
127233,0440241162,8
127233,1570427003,7
127233,0743464672,7
127233,061808486X,7
127233,0060184957,8
127233,0758203888,8
127233,1887317155,7
127233,0452284295,4
127233,0142003514,8
127233,0312310439,7
127233,0440226465,7
127233,0671047922,8
127233,0345387554,5
127233,1885171277,6
127233,0312969252,6
127233,0671578987,8
127236,0451156609,7
127243,0385333692,6
127245,0446611808,5
127245,044022473X,8
127245,0553581937,4
127245,ISSN08939373,7
127250,0671672576,7
127250,009943511X,8
127264,0140299599,8
127270,1863736522,6
127270,0752826840,8
127282,8439702566,8
127283,3453050606,6
127296,0684859939,5
127301,0375703438,7
127359,0609807919,8
127359,0684846713,8
127359,0684859300,8
127359,0440235596,6
127359,030700645X,8
127359,0590457160,9
127359,091581112X,6
127359,0061090530,7
127359,0385303122,8
127359,0060520450,8
127359,1410400913,9
127359,048626968X,6
127359,0316168688,8
127359,0716727188,8
127359,0439164567,7
127359,0525935835,8
127359,0834802759,9
127359,0915811049,6
127359,0441003257,9
127359,0451156595,8
127359,0553273604,7
127359,0743243412,8
127359,081296814X,8
127359,0345458303,8
127359,0140277439,9
127359,0671472569,7
127359,0064400581,9
127359,0963960784,7
127359,0802135161,8
127359,0380709163,10
127384,0425155412,9
127384,0553210092,7
127384,0399141146,7
127384,0440206707,8
127384,0373702418,6
127384,0811828492,7
127404,0061030597,6
127417,0449212378,8
127431,0743458214,8
127431,0375414053,9
127431,0312143761,4
127432,0312966091,9
127432,0061009059,8
127438,0553284169,8
127438,0316153990,6
127438,0373078358,7
127438,0373078110,7
127481,0676974805,7
127481,0140146555,8
127490,0395390354,8
127490,0440226104,9
127505,014010304X,8
127505,0786702796,9
127505,0060830956,9
127564,0380731851,8
127564,0060934417,9
127564,0385494149,6
127564,0743410653,7
127581,0440241073,7
127614,0399142185,8
127621,0312099150,8
127637,0440224780,7
127648,0345413903,8
127651,0785264280,8
127673,0394281780,10
127673,0060930535,8
127718,0553562738,7
127719,0837302048,8
127719,0449239462,9
127738,0440236703,8
127755,0671021001,5
127755,0679781587,7
127765,0517594994,10
127779,0192824627,5
127779,0441759904,5
127779,0886775965,5
127779,0440236185,5
127782,0590603647,4
127782,0670031046,8
127782,0375412824,4
127782,043912042X,6
127795,0767905180,8
127798,0671525832,9
127813,0060936843,9
127813,0802133304,7
127813,0451524934,10
127826,0440221099,5
127826,0553382179,10
127826,067976402X,7
127826,031210491X,8
127826,0449217205,8
127826,0316788228,9
127826,044021145X,8
127826,0515115649,7
127826,0140276904,6
127826,0440224594,7
127826,0553278355,7
127827,0316666009,7
127831,3257219253,7
127841,9023439651,2
127854,1557734534,4
127858,0452277248,8
127866,0679434046,3
127884,0743246071,9
127884,0140620303,7
127893,0140293248,6
127893,0312243022,6
127893,0312291639,5
127893,0375707972,7
127897,8423335038,8
127897,8422646129,5
127914,042511774X,8
127914,0446601640,8
127914,0425153061,9
127914,0060959037,8
127914,0553258230,10
127914,0879056959,8
127926,014006690X,9
127942,0451208048,10
127993,0743457684,10
127993,0753505029,9
127993,0330376136,10
128008,0452282152,8
128014,0312971435,7
128014,0312983212,8
128014,0425178781,7
128019,0440224721,9
128019,0440220696,9
128033,0786889616,8
128033,0786864400,7
128033,0671046179,7
128033,1853260231,5
128040,0446513857,10
128040,0201489899,10
128040,0316601950,7
128040,0743244850,9
128040,0553278274,10
128045,034545104X,7
128045,0743407067,8
128049,0446610100,5
128060,0140227903,9
128060,1565924878,10
128060,0786866314,10
128060,0553574752,6
128060,0787901601,10
128060,0671795988,5
128060,0028055896,10
128060,0743203631,10
128060,0345316509,10
128060,0836230094,10
128077,3442732174,7
128077,3518393472,9
128077,3257204868,8
128077,3548840124,8
128077,3442540356,5
128085,0060988096,10
128085,0842329250,5
128085,0380820889,8
128085,0374283907,3
128085,0842329277,5
128085,0345448359,9
128085,0671009508,8
128085,0446610038,10
128085,0345413881,7
128085,0446600466,7
